 job_id  cmax  Mean_waiting_time  Mean_turnaround_time  Number_of_interruptions  Number_of_rejections Competitive_factor Utilization
 740 0 0 0 1394 543 0 0
 741 0 0 0 1394 544 0 0
 742 0 0 0 1394 545 0 0
 743 0 0 0 1394 546 0 0
 744 0 0 0 1394 547 0 0
 745 0 0 0 1394 548 0 0
 746 0 0 0 1394 549 0 0
 748 0 0 0 1394 550 0 0
 749 0 0 0 1394 551 0 0
 750 0 0 0 1394 552 0 0
 751 0 0 0 1394 553 0 0
 752 0 0 0 1394 554 0 0
 753 0 0 0 1394 555 0 0
 754 0 0 0 1394 556 0 0
 755 0 0 0 1394 557 0 0
 756 0 0 0 1394 558 0 0
 757 0 0 0 1394 559 0 0
 758 0 0 0 1394 560 0 0
 759 0 0 0 1394 561 0 0
 760 0 0 0 1394 562 0 0
 761 0 0 0 1394 563 0 0
 762 0 0 0 1394 564 0 0
 763 0 0 0 1394 565 0 0
 764 0 0 0 1394 566 0 0
 765 0 0 0 1394 567 0 0
 506 13211 260.3644859813084 365.20560747663546 1707 567 0.8491408674589357 0.8491408674589357
 766 0 0 0 1707 568 0 0
 767 0 0 0 1707 569 0 0
 768 0 0 0 1707 570 0 0
 769 0 0 0 1707 571 0 0
 770 0 0 0 1707 572 0 0
 771 0 0 0 1707 573 0 0
 772 0 0 0 1707 574 0 0
 774 0 0 0 1707 575 0 0
 775 0 0 0 1707 576 0 0
 776 0 0 0 1707 577 0 0
 777 0 0 0 1707 578 0 0
 778 0 0 0 1707 579 0 0
 779 0 0 0 1707 580 0 0
 780 0 0 0 1707 581 0 0
 781 0 0 0 1707 582 0 0
 782 0 0 0 1707 583 0 0
 783 0 0 0 1707 584 0 0
 784 0 0 0 1707 585 0 0
 785 0 0 0 1707 586 0 0
 786 0 0 0 1707 587 0 0
 787 0 0 0 1707 588 0 0
 788 0 0 0 1707 589 0 0
 790 0 0 0 1707 590 0 0
 791 0 0 0 1707 591 0 0
 792 0 0 0 1707 592 0 0
 793 0 0 0 1707 593 0 0
 794 0 0 0 1707 594 0 0
 795 0 0 0 1707 595 0 0
 796 0 0 0 1707 596 0 0
 798 0 0 0 1707 597 0 0
 799 0 0 0 1707 598 0 0
 800 0 0 0 1707 599 0 0
 801 0 0 0 1707 600 0 0
 803 0 0 0 1707 601 0 0
 804 0 0 0 1707 602 0 0
 805 0 0 0 1707 603 0 0
 806 0 0 0 1707 604 0 0
 807 0 0 0 1707 605 0 0
 808 0 0 0 1707 606 0 0
 809 0 0 0 1707 607 0 0
 810 0 0 0 1707 608 0 0
 811 0 0 0 1707 609 0 0
 812 0 0 0 1707 610 0 0
 813 0 0 0 1707 611 0 0
 814 0 0 0 1707 612 0 0
 815 0 0 0 1707 613 0 0
 816 0 0 0 1707 614 0 0
 817 0 0 0 1707 615 0 0
 818 0 0 0 1707 616 0 0
 824 0 0 0 1707 617 0 0
 826 0 0 0 1707 618 0 0
 827 0 0 0 1707 619 0 0
 828 0 0 0 1707 620 0 0
 829 0 0 0 1707 621 0 0
 830 0 0 0 1707 622 0 0
 831 0 0 0 1707 623 0 0
 832 0 0 0 1707 624 0 0
 833 0 0 0 1707 625 0 0
 836 0 0 0 1707 626 0 0
 220 13827 347.3611111111111 473.5833333333333 2132 626 0.9858971577348665 0.9858971577348665
 837 0 0 0 2132 627 0 0
 839 0 0 0 2132 628 0 0
 840 0 0 0 2132 629 0 0
 841 0 0 0 2132 630 0 0
 842 0 0 0 2132 631 0 0
 843 0 0 0 2132 632 0 0
 844 0 0 0 2132 633 0 0
 845 0 0 0 2132 634 0 0
 846 0 0 0 2132 635 0 0
 847 0 0 0 2132 636 0 0
 848 0 0 0 2132 637 0 0
 849 0 0 0 2132 638 0 0
 850 0 0 0 2132 639 0 0
 851 0 0 0 2132 640 0 0
 852 0 0 0 2132 641 0 0
 853 0 0 0 2132 642 0 0
 854 0 0 0 2132 643 0 0
 855 0 0 0 2132 644 0 0
 856 0 0 0 2132 645 0 0
 857 0 0 0 2132 646 0 0
 858 0 0 0 2132 647 0 0
 859 0 0 0 2132 648 0 0
 860 0 0 0 2132 649 0 0
 861 0 0 0 2132 650 0 0
 862 0 0 0 2132 651 0 0
 863 0 0 0 2132 652 0 0
 864 0 0 0 2132 653 0 0
 866 0 0 0 2132 654 0 0
 867 0 0 0 2132 655 0 0
 868 0 0 0 2132 656 0 0
 869 0 0 0 2132 657 0 0
 870 0 0 0 2132 658 0 0
 871 0 0 0 2132 659 0 0
 872 0 0 0 2132 660 0 0
 873 0 0 0 2132 661 0 0
 875 0 0 0 2132 662 0 0
 876 0 0 0 2132 663 0 0
 877 0 0 0 2132 664 0 0
 878 0 0 0 2132 665 0 0
 880 0 0 0 2132 666 0 0
 881 0 0 0 2132 667 0 0
 882 0 0 0 2132 668 0 0
 883 0 0 0 2132 669 0 0
 885 0 0 0 2132 670 0 0
 886 0 0 0 2132 671 0 0
 887 0 0 0 2132 672 0 0
 888 0 0 0 2132 673 0 0
 889 0 0 0 2132 674 0 0
 890 0 0 0 2132 675 0 0
 892 0 0 0 2132 676 0 0
 893 0 0 0 2132 677 0 0
 894 0 0 0 2132 678 0 0
 895 0 0 0 2132 679 0 0
 896 0 0 0 2132 680 0 0
 897 0 0 0 2132 681 0 0
 898 0 0 0 2132 682 0 0
 899 0 0 0 2132 683 0 0
 900 0 0 0 2132 684 0 0
 901 0 0 0 2132 685 0 0
 902 0 0 0 2132 686 0 0
 903 0 0 0 2132 687 0 0
 904 0 0 0 2132 688 0 0
 905 0 0 0 2132 689 0 0
 906 0 0 0 2132 690 0 0
 907 0 0 0 2132 691 0 0
 908 0 0 0 2132 692 0 0
 909 0 0 0 2132 693 0 0
 910 0 0 0 2132 694 0 0
 911 0 0 0 2132 695 0 0
 912 0 0 0 2132 696 0 0
 913 0 0 0 2132 697 0 0
 914 0 0 0 2132 698 0 0
 915 0 0 0 2132 699 0 0
 916 0 0 0 2132 700 0 0
 917 0 0 0 2132 701 0 0
 918 0 0 0 2132 702 0 0
 919 0 0 0 2132 703 0 0
 920 0 0 0 2132 704 0 0
 921 0 0 0 2132 705 0 0
 922 0 0 0 2132 706 0 0
 923 0 0 0 2132 707 0 0
 924 0 0 0 2132 708 0 0
 925 0 0 0 2132 709 0 0
 926 0 0 0 2132 710 0 0
 927 0 0 0 2132 711 0 0
 928 0 0 0 2132 712 0 0
 929 0 0 0 2132 713 0 0
 930 0 0 0 2132 714 0 0
 931 0 0 0 2132 715 0 0
 932 0 0 0 2132 716 0 0
 933 0 0 0 2132 717 0 0
 934 0 0 0 2132 718 0 0
 935 0 0 0 2132 719 0 0
 936 0 0 0 2132 720 0 0
 937 0 0 0 2132 721 0 0
 938 0 0 0 2132 722 0 0
 939 0 0 0 2132 723 0 0
 940 0 0 0 2132 724 0 0
 941 0 0 0 2132 725 0 0
 942 0 0 0 2132 726 0 0
 943 0 0 0 2132 727 0 0
 944 0 0 0 2132 728 0 0
 945 0 0 0 2132 729 0 0
 946 0 0 0 2132 730 0 0
 947 0 0 0 2132 731 0 0
 948 0 0 0 2132 732 0 0
 949 0 0 0 2132 733 0 0
 950 0 0 0 2132 734 0 0
 951 0 0 0 2132 735 0 0
 952 0 0 0 2132 736 0 0
 953 0 0 0 2132 737 0 0
 954 0 0 0 2132 738 0 0
 955 0 0 0 2132 739 0 0
 956 0 0 0 2132 740 0 0
 957 0 0 0 2132 741 0 0
 958 0 0 0 2132 742 0 0
 959 0 0 0 2132 743 0 0
 960 0 0 0 2132 744 0 0
 961 0 0 0 2132 745 0 0
 962 0 0 0 2132 746 0 0
 963 0 0 0 2132 747 0 0
 964 0 0 0 2132 748 0 0
 965 0 0 0 2132 749 0 0
 966 0 0 0 2132 750 0 0
 967 0 0 0 2132 751 0 0
 968 0 0 0 2132 752 0 0
 969 0 0 0 2132 753 0 0
 970 0 0 0 2132 754 0 0
 971 0 0 0 2132 755 0 0
 972 0 0 0 2132 756 0 0
 973 0 0 0 2132 757 0 0
 974 0 0 0 2132 758 0 0
 975 0 0 0 2132 759 0 0
 976 0 0 0 2132 760 0 0
 977 0 0 0 2132 761 0 0
 978 0 0 0 2132 762 0 0
 979 0 0 0 2132 763 0 0
 980 0 0 0 2132 764 0 0
 981 0 0 0 2132 765 0 0
 982 0 0 0 2132 766 0 0
 983 0 0 0 2132 767 0 0
 984 0 0 0 2132 768 0 0
 985 0 0 0 2132 769 0 0
 986 0 0 0 2132 770 0 0
 987 0 0 0 2132 771 0 0
 988 0 0 0 2132 772 0 0
 989 0 0 0 2132 773 0 0
 990 0 0 0 2132 774 0 0
 991 0 0 0 2132 775 0 0
 992 0 0 0 2132 776 0 0
 993 0 0 0 2132 777 0 0
 994 0 0 0 2132 778 0 0
 995 0 0 0 2132 779 0 0
 996 0 0 0 2132 780 0 0
 997 0 0 0 2132 781 0 0
 998 0 0 0 2132 782 0 0
 999 0 0 0 2132 783 0 0
 1000 0 0 0 2132 784 0 0
 249 16013 431.55045871559633 578.4587155963303 2230 784 1.0 1.0
 401 18441 514.290909090909 681.9363636363636 2230 784 1.0 1.0
 442 20909 596.1081081081081 784.4774774774775 2230 784 1.0 1.0
 802 25471 675.1071428571428 883.3660714285713 3303 784 0.9157473204821169 0.9157473204821169
 236 28433 848.0 1099.6194690265486 4376 784 1.0 1.0
 236 28433 848.0 1099.6194690265486 4376 784 1.0 1.0
