 job_id  Cmax  Mean_waiting_time  Mean_bounded_slowndown  Mean_number_of_interruptions_per_job  Percentage_of_rejections  Competitive_factor  Utilization  Total_processing_time  Processing_Time_SLA_0 Processing_Time_SLA_1 Processing_Time_SLA_2
 402 7248 168.36470588235295 1.459337484896489 0.5411764705882353 78.42639593908629 0.8971136583344842 0.8971136583344842 12992.0 1.0 0.0 0.0
 403 7329 166.40697674418604 1.4539963513511809 0.5348837209302325 78.22784810126583 0.8927205681507785 0.8927205681507785 13073.0 1.0 0.0 0.0
 405 7438 164.49425287356323 1.4487780024850754 0.5287356321839081 78.03030303030305 0.8835957475440721 0.8835957475440721 13132.0 1.0 0.0 0.0
 407 7508 162.625 1.443678252456836 0.5227272727272727 77.8337531486146 0.8772830289294761 0.8772830289294761 13161.0 1.0 0.0 0.0
 404 7521 161.78651685393257 1.4500582075176982 0.5393258426966292 77.63819095477386 0.8815544317274421 0.8815544317274421 13248.0 1.0 0.0 0.0
 406 7631 160.6 1.4506131163230571 0.5333333333333333 77.44360902255639 0.8760493179433368 0.8760493179433368 13358.0 1.0 0.0 0.0
 408 7734 159.05494505494508 1.4477951123775463 0.5274725274725275 77.25 0.8710366248220526 0.8710366248220526 13461.0 1.0 0.0 0.0
 409 7855 157.32608695652172 1.4429277741995292 0.5217391304347826 77.0573566084788 0.8647426095820592 0.8647426095820592 13573.0 1.0 0.0 0.0
 410 0 0 0 48 310 0 0 0 0 0 0
 411 0 0 0 48 311 0 0 0 0 0 0
 412 8029 155.63440860215056 1.431713497057599 0.5161290322580645 76.98019801980197 0.8462353527798554 0.8462353527798554 13577.0 1.0 0.0 0.0
 413 0 0 0 48 312 0 0 0 0 0 0
 414 8198 153.9787234042553 1.4239293109186881 0.5106382978723404 76.84729064039409 0.829202783542913 0.829202783542913 13584.0 1.0 0.0 0.0
 415 8242 152.3578947368421 1.4163090023827019 0.5052631578947369 76.65847665847666 0.825197328476017 0.825197328476017 13591.0 1.0 0.0 0.0
 416 8266 150.77083333333331 1.4098891169412155 0.5 76.47058823529412 0.8232836905194334 0.8232836905194334 13599.0 1.0 0.0 0.0
 417 0 0 0 48 313 0 0 0 0 0 0
 418 0 0 0 48 314 0 0 0 0 0 0
 419 0 0 0 48 315 0 0 0 0 0 0
 420 0 0 0 48 316 0 0 0 0 0 0
 395 8463 160.70103092783503 1.4245524955511542 0.5670103092783505 76.51331719128329 0.840054399243141 0.840054399243141 14207.0 1.0 0.0 0.0
 421 0 0 0 55 317 0 0 0 0 0 0
 422 0 0 0 55 318 0 0 0 0 0 0
 423 0 0 0 55 319 0 0 0 0 0 0
 424 0 0 0 55 320 0 0 0 0 0 0
 425 0 0 0 55 321 0 0 0 0 0 0
 426 0 0 0 55 322 0 0 0 0 0 0
 427 0 0 0 55 323 0 0 0 0 0 0
 428 0 0 0 55 324 0 0 0 0 0 0
 429 0 0 0 55 325 0 0 0 0 0 0
 430 0 0 0 55 326 0 0 0 0 0 0
 431 0 0 0 55 327 0 0 0 0 0 0
 432 0 0 0 55 328 0 0 0 0 0 0
 433 0 0 0 55 329 0 0 0 0 0 0
 434 0 0 0 55 330 0 0 0 0 0 0
 435 0 0 0 55 331 0 0 0 0 0 0
 436 0 0 0 55 332 0 0 0 0 0 0
 437 0 0 0 55 333 0 0 0 0 0 0
 438 0 0 0 55 334 0 0 0 0 0 0
 439 0 0 0 55 335 0 0 0 0 0 0
 440 0 0 0 55 336 0 0 0 0 0 0
 441 0 0 0 55 337 0 0 0 0 0 0
 443 0 0 0 55 338 0 0 0 0 0 0
 220 9461 206.98979591836732 1.4400747478706994 0.5612244897959183 77.52293577981652 0.8790459064946055 0.8790459064946055 16621.0 1.0 0.0 0.0
 444 0 0 0 55 339 0 0 0 0 0 0
 445 0 0 0 55 340 0 0 0 0 0 0
 446 0 0 0 55 341 0 0 0 0 0 0
 447 0 0 0 55 342 0 0 0 0 0 0
 448 0 0 0 55 343 0 0 0 0 0 0
 449 0 0 0 55 344 0 0 0 0 0 0
 450 0 0 0 55 345 0 0 0 0 0 0
 451 0 0 0 55 346 0 0 0 0 0 0
 452 0 0 0 55 347 0 0 0 0 0 0
 453 0 0 0 55 348 0 0 0 0 0 0
 454 0 0 0 55 349 0 0 0 0 0 0
 455 0 0 0 55 350 0 0 0 0 0 0
 456 0 0 0 55 351 0 0 0 0 0 0
 457 0 0 0 55 352 0 0 0 0 0 0
 458 0 0 0 55 353 0 0 0 0 0 0
 459 0 0 0 55 354 0 0 0 0 0 0
 460 0 0 0 55 355 0 0 0 0 0 0
 461 0 0 0 55 356 0 0 0 0 0 0
 462 0 0 0 55 357 0 0 0 0 0 0
 463 0 0 0 55 358 0 0 0 0 0 0
 464 0 0 0 55 359 0 0 0 0 0 0
 465 0 0 0 55 360 0 0 0 0 0 0
 466 0 0 0 55 361 0 0 0 0 0 0
 467 0 0 0 55 362 0 0 0 0 0 0
 468 0 0 0 55 363 0 0 0 0 0 0
 469 0 0 0 55 364 0 0 0 0 0 0
 470 0 0 0 55 365 0 0 0 0 0 0
 471 0 0 0 55 366 0 0 0 0 0 0
 472 0 0 0 55 367 0 0 0 0 0 0
 473 0 0 0 55 368 0 0 0 0 0 0
 474 0 0 0 55 369 0 0 0 0 0 0
 475 0 0 0 55 370 0 0 0 0 0 0
 476 0 0 0 55 371 0 0 0 0 0 0
 477 0 0 0 55 372 0 0 0 0 0 0
 478 0 0 0 55 373 0 0 0 0 0 0
 479 0 0 0 55 374 0 0 0 0 0 0
 480 0 0 0 55 375 0 0 0 0 0 0
 481 0 0 0 55 376 0 0 0 0 0 0
 482 0 0 0 55 377 0 0 0 0 0 0
 483 0 0 0 55 378 0 0 0 0 0 0
 484 0 0 0 55 379 0 0 0 0 0 0
 485 0 0 0 55 380 0 0 0 0 0 0
 486 0 0 0 55 381 0 0 0 0 0 0
 487 0 0 0 55 382 0 0 0 0 0 0
 488 0 0 0 55 383 0 0 0 0 0 0
 489 0 0 0 55 384 0 0 0 0 0 0
 490 0 0 0 55 385 0 0 0 0 0 0
 491 0 0 0 55 386 0 0 0 0 0 0
 492 0 0 0 55 387 0 0 0 0 0 0
 493 0 0 0 55 388 0 0 0 0 0 0
 494 0 0 0 55 389 0 0 0 0 0 0
 495 0 0 0 55 390 0 0 0 0 0 0
 496 0 0 0 55 391 0 0 0 0 0 0
 497 0 0 0 55 392 0 0 0 0 0 0
 498 0 0 0 55 393 0 0 0 0 0 0
 499 0 0 0 55 394 0 0 0 0 0 0
 500 0 0 0 55 395 0 0 0 0 0 0
 501 0 0 0 55 396 0 0 0 0 0 0
 502 0 0 0 55 397 0 0 0 0 0 0
 503 0 0 0 55 398 0 0 0 0 0 0
 504 0 0 0 55 399 0 0 0 0 0 0
 505 0 0 0 55 400 0 0 0 0 0 0
 507 0 0 0 55 401 0 0 0 0 0 0
 508 0 0 0 55 402 0 0 0 0 0 0
 509 0 0 0 55 403 0 0 0 0 0 0
 510 0 0 0 55 404 0 0 0 0 0 0
 511 0 0 0 55 405 0 0 0 0 0 0
 512 0 0 0 55 406 0 0 0 0 0 0
 513 0 0 0 55 407 0 0 0 0 0 0
 514 0 0 0 55 408 0 0 0 0 0 0
 515 0 0 0 55 409 0 0 0 0 0 0
 516 0 0 0 55 410 0 0 0 0 0 0
 517 0 0 0 55 411 0 0 0 0 0 0
 518 0 0 0 55 412 0 0 0 0 0 0
 519 0 0 0 55 413 0 0 0 0 0 0
 520 0 0 0 55 414 0 0 0 0 0 0
 521 0 0 0 55 415 0 0 0 0 0 0
 522 0 0 0 55 416 0 0 0 0 0 0
 523 0 0 0 55 417 0 0 0 0 0 0
 524 0 0 0 55 418 0 0 0 0 0 0
 525 0 0 0 55 419 0 0 0 0 0 0
 526 0 0 0 55 420 0 0 0 0 0 0
 527 0 0 0 55 421 0 0 0 0 0 0
 528 0 0 0 55 422 0 0 0 0 0 0
 529 0 0 0 55 423 0 0 0 0 0 0
 530 0 0 0 55 424 0 0 0 0 0 0
 531 0 0 0 55 425 0 0 0 0 0 0
 532 0 0 0 55 426 0 0 0 0 0 0
 533 0 0 0 55 427 0 0 0 0 0 0
 534 0 0 0 55 428 0 0 0 0 0 0
 535 0 0 0 55 429 0 0 0 0 0 0
 536 0 0 0 55 430 0 0 0 0 0 0
 537 0 0 0 55 431 0 0 0 0 0 0
 538 0 0 0 55 432 0 0 0 0 0 0
 539 0 0 0 55 433 0 0 0 0 0 0
 540 0 0 0 55 434 0 0 0 0 0 0
 541 0 0 0 55 435 0 0 0 0 0 0
 542 0 0 0 55 436 0 0 0 0 0 0
 543 0 0 0 55 437 0 0 0 0 0 0
 544 0 0 0 55 438 0 0 0 0 0 0
 545 0 0 0 55 439 0 0 0 0 0 0
 546 0 0 0 55 440 0 0 0 0 0 0
 547 0 0 0 55 441 0 0 0 0 0 0
 549 0 0 0 55 442 0 0 0 0 0 0
 550 0 0 0 55 443 0 0 0 0 0 0
 551 0 0 0 55 444 0 0 0 0 0 0
 552 0 0 0 55 445 0 0 0 0 0 0
 553 0 0 0 55 446 0 0 0 0 0 0
 554 0 0 0 55 447 0 0 0 0 0 0
 555 0 0 0 55 448 0 0 0 0 0 0
 556 0 0 0 55 449 0 0 0 0 0 0
 558 0 0 0 55 450 0 0 0 0 0 0
 559 0 0 0 55 451 0 0 0 0 0 0
 560 0 0 0 55 452 0 0 0 0 0 0
 249 11842 252.979797979798 1.4558230839204873 0.5555555555555556 82.03266787658802 0.8027883396704689 0.8027883396704689 19002.0 1.0 0.0 0.0
 561 0 0 0 55 453 0 0 0 0 0 0
 557 11890 251.11 1.4650148530812823 0.55 81.91681735985533 0.8015652612976522 0.8015652612976522 19050.0 1.0 0.0 0.0
 562 11909 248.65346534653466 1.4619740598511914 0.5445544554455446 81.76895306859207 0.8010838514535372 0.8010838514535372 19069.0 1.0 0.0 0.0
 563 0 0 0 55 454 0 0 0 0 0 0
 222 11926 300.578431372549 1.4719107739019466 0.5686274509803921 81.65467625899281 0.9575887238862321 0.9575887238862321 22827.0 1.0 0.0 0.0
 564 0 0 0 58 455 0 0 0 0 0 0
 565 0 0 0 58 456 0 0 0 0 0 0
 566 0 0 0 58 457 0 0 0 0 0 0
 548 12071 300.75728155339806 1.4864469392278414 0.5631067961165048 81.60714285714286 0.9527934350132626 0.9527934350132626 22989.0 1.0 0.0 0.0
 568 0 0 0 58 458 0 0 0 0 0 0
 567 12107 298.1538461538462 1.4897823853250098 0.5576923076923077 81.49466192170817 0.9514462809917356 0.9514462809917356 23025.0 1.0 0.0 0.0
 569 12140 295.31428571428575 1.4822606483219145 0.5523809523809524 81.34991119005329 0.9491469545866644 0.9491469545866644 23032.0 1.0 0.0 0.0
 570 0 0 0 58 459 0 0 0 0 0 0
 571 0 0 0 58 460 0 0 0 0 0 0
 572 0 0 0 58 461 0 0 0 0 0 0
 573 12224 292.52830188679246 1.4692204535264246 0.5471698113207547 81.30511463844796 0.9426618646148809 0.9426618646148809 23033.0 1.0 0.0 0.0
 574 0 0 0 58 462 0 0 0 0 0 0
 575 0 0 0 58 463 0 0 0 0 0 0
 576 0 0 0 58 464 0 0 0 0 0 0
 577 0 0 0 58 465 0 0 0 0 0 0
 578 0 0 0 58 466 0 0 0 0 0 0
 579 0 0 0 58 467 0 0 0 0 0 0
 581 0 0 0 58 468 0 0 0 0 0 0
 582 0 0 0 58 469 0 0 0 0 0 0
 583 0 0 0 58 470 0 0 0 0 0 0
 584 0 0 0 58 471 0 0 0 0 0 0
 585 0 0 0 58 472 0 0 0 0 0 0
 586 0 0 0 58 473 0 0 0 0 0 0
 587 0 0 0 58 474 0 0 0 0 0 0
 588 0 0 0 58 475 0 0 0 0 0 0
 589 0 0 0 58 476 0 0 0 0 0 0
 590 0 0 0 58 477 0 0 0 0 0 0
 591 0 0 0 58 478 0 0 0 0 0 0
 592 0 0 0 58 479 0 0 0 0 0 0
 594 0 0 0 58 480 0 0 0 0 0 0
 506 12742 301.5140186915888 1.4834970407516375 0.5514018691588785 81.7717206132879 0.9289752650176678 0.9289752650176678 23661.0 1.0 0.0 0.0
 597 0 0 0 59 481 0 0 0 0 0 0
 600 0 0 0 59 482 0 0 0 0 0 0
 595 12755 298.9074074074074 1.4932652305452478 0.5462962962962963 81.69491525423729 0.9285378098525259 0.9285378098525259 23674.0 1.0 0.0 0.0
 601 0 0 0 59 483 0 0 0 0 0 0
 602 0 0 0 59 484 0 0 0 0 0 0
 603 0 0 0 59 485 0 0 0 0 0 0
 604 0 0 0 59 486 0 0 0 0 0 0
 605 0 0 0 59 487 0 0 0 0 0 0
 606 0 0 0 59 488 0 0 0 0 0 0
 607 0 0 0 59 489 0 0 0 0 0 0
 608 0 0 0 59 490 0 0 0 0 0 0
 609 0 0 0 59 491 0 0 0 0 0 0
 593 12804 296.9449541284404 1.5046544841875027 0.5412844036697249 81.83333333333334 0.9268969289677268 0.9268969289677268 23723.0 1.0 0.0 0.0
 610 0 0 0 59 492 0 0 0 0 0 0
 611 0 0 0 59 493 0 0 0 0 0 0
 612 0 0 0 59 494 0 0 0 0 0 0
 613 0 0 0 59 495 0 0 0 0 0 0
 614 0 0 0 59 496 0 0 0 0 0 0
 615 0 0 0 59 497 0 0 0 0 0 0
 599 12840 294.74545454545455 1.5139556050383232 0.5363636363636364 81.87808896210873 0.9256993688147744 0.9256993688147744 23759.0 1.0 0.0 0.0
 617 0 0 0 59 498 0 0 0 0 0 0
 618 12901 292.0900900900901 1.5012172662541943 0.5315315315315315 81.77339901477832 0.9213587715216379 0.9213587715216379 23760.0 1.0 0.0 0.0
 616 12908 289.4910714285714 1.4970855186846168 0.5357142857142857 81.63934426229508 0.9218665219750407 0.9218665219750407 23786.0 1.0 0.0 0.0
 619 0 0 0 60 499 0 0 0 0 0 0
 620 0 0 0 60 500 0 0 0 0 0 0
 621 0 0 0 60 501 0 0 0 0 0 0
 622 0 0 0 60 502 0 0 0 0 0 0
 623 0 0 0 60 503 0 0 0 0 0 0
 624 0 0 0 60 504 0 0 0 0 0 0
 625 0 0 0 60 505 0 0 0 0 0 0
 626 0 0 0 60 506 0 0 0 0 0 0
 627 0 0 0 60 507 0 0 0 0 0 0
 628 0 0 0 60 508 0 0 0 0 0 0
 629 0 0 0 60 509 0 0 0 0 0 0
 630 0 0 0 60 510 0 0 0 0 0 0
 631 0 0 0 60 511 0 0 0 0 0 0
 632 0 0 0 60 512 0 0 0 0 0 0
 633 0 0 0 60 513 0 0 0 0 0 0
 634 0 0 0 60 514 0 0 0 0 0 0
 635 0 0 0 60 515 0 0 0 0 0 0
 636 0 0 0 60 516 0 0 0 0 0 0
 637 0 0 0 60 517 0 0 0 0 0 0
 580 13129 291.49557522123894 1.5101154313409917 0.5398230088495575 82.06349206349206 0.9163237311385459 0.9163237311385459 24048.0 1.0 0.0 0.0
 638 0 0 0 61 518 0 0 0 0 0 0
 639 0 0 0 61 519 0 0 0 0 0 0
 640 0 0 0 61 520 0 0 0 0 0 0
 641 0 0 0 61 521 0 0 0 0 0 0
 642 0 0 0 61 522 0 0 0 0 0 0
 643 0 0 0 61 523 0 0 0 0 0 0
 644 0 0 0 61 524 0 0 0 0 0 0
 645 0 0 0 61 525 0 0 0 0 0 0
 646 0 0 0 61 526 0 0 0 0 0 0
 647 0 0 0 61 527 0 0 0 0 0 0
 648 0 0 0 61 528 0 0 0 0 0 0
 649 0 0 0 61 529 0 0 0 0 0 0
 650 0 0 0 61 530 0 0 0 0 0 0
 651 0 0 0 61 531 0 0 0 0 0 0
 652 0 0 0 61 532 0 0 0 0 0 0
 653 0 0 0 61 533 0 0 0 0 0 0
 654 0 0 0 61 534 0 0 0 0 0 0
 655 0 0 0 61 535 0 0 0 0 0 0
 656 0 0 0 61 536 0 0 0 0 0 0
 657 0 0 0 61 537 0 0 0 0 0 0
 658 0 0 0 61 538 0 0 0 0 0 0
 659 0 0 0 61 539 0 0 0 0 0 0
 660 0 0 0 61 540 0 0 0 0 0 0
 661 0 0 0 61 541 0 0 0 0 0 0
 662 0 0 0 61 542 0 0 0 0 0 0
 663 0 0 0 61 543 0 0 0 0 0 0
 664 0 0 0 61 544 0 0 0 0 0 0
 665 0 0 0 61 545 0 0 0 0 0 0
 666 0 0 0 61 546 0 0 0 0 0 0
 667 0 0 0 61 547 0 0 0 0 0 0
 668 0 0 0 61 548 0 0 0 0 0 0
 669 0 0 0 61 549 0 0 0 0 0 0
 670 0 0 0 61 550 0 0 0 0 0 0
 671 0 0 0 61 551 0 0 0 0 0 0
 672 0 0 0 61 552 0 0 0 0 0 0
 673 0 0 0 61 553 0 0 0 0 0 0
 674 0 0 0 61 554 0 0 0 0 0 0
 675 0 0 0 61 555 0 0 0 0 0 0
 676 0 0 0 61 556 0 0 0 0 0 0
 677 0 0 0 61 557 0 0 0 0 0 0
 678 0 0 0 61 558 0 0 0 0 0 0
 679 0 0 0 61 559 0 0 0 0 0 0
 680 0 0 0 61 560 0 0 0 0 0 0
 598 13366 292.280701754386 1.519742444545973 0.5350877192982456 83.08605341246292 0.9089377947451156 0.9089377947451156 24285.0 1.0 0.0 0.0
 681 0 0 0 61 561 0 0 0 0 0 0
 682 0 0 0 61 562 0 0 0 0 0 0
 683 0 0 0 61 563 0 0 0 0 0 0
 684 0 0 0 61 564 0 0 0 0 0 0
 685 0 0 0 61 565 0 0 0 0 0 0
 686 0 0 0 61 566 0 0 0 0 0 0
 687 0 0 0 61 567 0 0 0 0 0 0
 688 0 0 0 61 568 0 0 0 0 0 0
 689 0 0 0 61 569 0 0 0 0 0 0
 690 0 0 0 61 570 0 0 0 0 0 0
 691 0 0 0 61 571 0 0 0 0 0 0
 692 0 0 0 61 572 0 0 0 0 0 0
 693 0 0 0 61 573 0 0 0 0 0 0
 694 0 0 0 61 574 0 0 0 0 0 0
 695 0 0 0 61 575 0 0 0 0 0 0
 696 0 0 0 61 576 0 0 0 0 0 0
 697 0 0 0 61 577 0 0 0 0 0 0
 698 0 0 0 61 578 0 0 0 0 0 0
 699 0 0 0 61 579 0 0 0 0 0 0
 700 0 0 0 61 580 0 0 0 0 0 0
 701 0 0 0 61 581 0 0 0 0 0 0
 702 0 0 0 61 582 0 0 0 0 0 0
 703 0 0 0 61 583 0 0 0 0 0 0
 704 0 0 0 61 584 0 0 0 0 0 0
 705 0 0 0 61 585 0 0 0 0 0 0
 706 0 0 0 61 586 0 0 0 0 0 0
 707 0 0 0 61 587 0 0 0 0 0 0
 708 0 0 0 61 588 0 0 0 0 0 0
 709 0 0 0 61 589 0 0 0 0 0 0
 710 0 0 0 61 590 0 0 0 0 0 0
 711 0 0 0 61 591 0 0 0 0 0 0
 712 0 0 0 61 592 0 0 0 0 0 0
 713 0 0 0 61 593 0 0 0 0 0 0
 714 0 0 0 61 594 0 0 0 0 0 0
 715 0 0 0 61 595 0 0 0 0 0 0
 716 0 0 0 61 596 0 0 0 0 0 0
 717 0 0 0 61 597 0 0 0 0 0 0
 718 0 0 0 61 598 0 0 0 0 0 0
 719 0 0 0 61 599 0 0 0 0 0 0
 720 0 0 0 61 600 0 0 0 0 0 0
 721 0 0 0 61 601 0 0 0 0 0 0
 722 0 0 0 61 602 0 0 0 0 0 0
 723 0 0 0 61 603 0 0 0 0 0 0
 724 0 0 0 61 604 0 0 0 0 0 0
 725 0 0 0 61 605 0 0 0 0 0 0
 727 0 0 0 61 606 0 0 0 0 0 0
 728 0 0 0 61 607 0 0 0 0 0 0
 729 0 0 0 61 608 0 0 0 0 0 0
 730 0 0 0 61 609 0 0 0 0 0 0
 731 0 0 0 61 610 0 0 0 0 0 0
 732 0 0 0 61 611 0 0 0 0 0 0
 733 0 0 0 61 612 0 0 0 0 0 0
 735 0 0 0 61 613 0 0 0 0 0 0
 736 0 0 0 61 614 0 0 0 0 0 0
 737 0 0 0 61 615 0 0 0 0 0 0
 738 0 0 0 61 616 0 0 0 0 0 0
 739 0 0 0 61 617 0 0 0 0 0 0
 740 0 0 0 61 618 0 0 0 0 0 0
 741 0 0 0 61 619 0 0 0 0 0 0
 742 0 0 0 61 620 0 0 0 0 0 0
 596 13680 295.2 1.5326142493760082 0.5304347826086957 84.35374149659863 0.89954655159804 0.89954655159804 24599.0 1.0 0.0 0.0
 744 0 0 0 61 621 0 0 0 0 0 0
 745 0 0 0 61 622 0 0 0 0 0 0
 746 0 0 0 61 623 0 0 0 0 0 0
 747 13715 292.6551724137931 1.525436540329663 0.5258620689655172 84.30311231393776 0.8975051065071491 0.8975051065071491 24606.0 1.0 0.0 0.0
 748 0 0 0 61 624 0 0 0 0 0 0
 749 0 0 0 61 625 0 0 0 0 0 0
 750 0 0 0 61 626 0 0 0 0 0 0
 751 0 0 0 61 627 0 0 0 0 0 0
 752 0 0 0 61 628 0 0 0 0 0 0
 753 0 0 0 61 629 0 0 0 0 0 0
 726 13732 290.8717948717949 1.5369000456829711 0.5299145299145299 84.31635388739946 0.8980327868852459 0.8980327868852459 24651.0 1.0 0.0 0.0
 754 0 0 0 62 630 0 0 0 0 0 0
 755 0 0 0 62 631 0 0 0 0 0 0
 756 0 0 0 62 632 0 0 0 0 0 0
 757 0 0 0 62 633 0 0 0 0 0 0
 758 0 0 0 62 634 0 0 0 0 0 0
 743 13757 288.771186440678 1.5469263164822677 0.5254237288135594 84.30851063829788 0.897309090909091 0.897309090909091 24676.0 1.0 0.0 0.0
 759 0 0 0 62 635 0 0 0 0 0 0
 760 0 0 0 62 636 0 0 0 0 0 0
 761 0 0 0 62 637 0 0 0 0 0 0
 762 0 0 0 62 638 0 0 0 0 0 0
 763 0 0 0 62 639 0 0 0 0 0 0
 764 0 0 0 62 640 0 0 0 0 0 0
 765 0 0 0 62 641 0 0 0 0 0 0
 766 0 0 0 62 642 0 0 0 0 0 0
 767 0 0 0 62 643 0 0 0 0 0 0
 768 0 0 0 62 644 0 0 0 0 0 0
 769 0 0 0 62 645 0 0 0 0 0 0
 770 0 0 0 62 646 0 0 0 0 0 0
 771 0 0 0 62 647 0 0 0 0 0 0
 772 0 0 0 62 648 0 0 0 0 0 0
 773 0 0 0 62 649 0 0 0 0 0 0
 774 0 0 0 62 650 0 0 0 0 0 0
 775 0 0 0 62 651 0 0 0 0 0 0
 776 0 0 0 62 652 0 0 0 0 0 0
 734 13917 287.3613445378151 1.5486853390328368 0.5210084033613445 84.56549935149157 0.8927390366642703 0.8927390366642703 24836.0 1.0 0.0 0.0
 777 0 0 0 62 653 0 0 0 0 0 0
 778 0 0 0 62 654 0 0 0 0 0 0
 779 0 0 0 62 655 0 0 0 0 0 0
 780 0 0 0 62 656 0 0 0 0 0 0
 781 0 0 0 62 657 0 0 0 0 0 0
 782 0 0 0 62 658 0 0 0 0 0 0
 783 0 0 0 62 659 0 0 0 0 0 0
 784 0 0 0 62 660 0 0 0 0 0 0
 785 0 0 0 62 661 0 0 0 0 0 0
 786 0 0 0 62 662 0 0 0 0 0 0
 787 0 0 0 62 663 0 0 0 0 0 0
 788 0 0 0 62 664 0 0 0 0 0 0
 789 0 0 0 62 665 0 0 0 0 0 0
 790 0 0 0 62 666 0 0 0 0 0 0
 791 0 0 0 62 667 0 0 0 0 0 0
 792 0 0 0 62 668 0 0 0 0 0 0
 793 0 0 0 62 669 0 0 0 0 0 0
 794 0 0 0 62 670 0 0 0 0 0 0
 795 0 0 0 62 671 0 0 0 0 0 0
 796 0 0 0 62 672 0 0 0 0 0 0
 797 14138 284.96666666666664 1.5366129612075632 0.5166666666666666 84.84848484848484 0.8788125398061001 0.8788125398061001 24837.0 1.0 0.0 0.0
 798 0 0 0 62 673 0 0 0 0 0 0
 799 0 0 0 62 674 0 0 0 0 0 0
 800 0 0 0 62 675 0 0 0 0 0 0
 801 0 0 0 62 676 0 0 0 0 0 0
 803 0 0 0 62 677 0 0 0 0 0 0
 804 0 0 0 62 678 0 0 0 0 0 0
 805 0 0 0 62 679 0 0 0 0 0 0
 806 0 0 0 62 680 0 0 0 0 0 0
 807 0 0 0 62 681 0 0 0 0 0 0
 808 0 0 0 62 682 0 0 0 0 0 0
 809 14294 282.6115702479339 1.5272194656603932 0.5123966942148761 84.93150684931507 0.8693567578917898 0.8693567578917898 24841.0 1.0 0.0 0.0
 811 0 0 0 62 683 0 0 0 0 0 0
 810 14302 280.29508196721315 1.5163406175812097 0.5081967213114754 84.84472049689441 0.8689401888772298 0.8689401888772298 24843.0 1.0 0.0 0.0
 812 0 0 0 62 684 0 0 0 0 0 0
 813 0 0 0 62 685 0 0 0 0 0 0
 814 0 0 0 62 686 0 0 0 0 0 0
 815 0 0 0 62 687 0 0 0 0 0 0
 816 0 0 0 62 688 0 0 0 0 0 0
 817 0 0 0 62 689 0 0 0 0 0 0
 818 0 0 0 62 690 0 0 0 0 0 0
 819 0 0 0 62 691 0 0 0 0 0 0
 821 0 0 0 62 692 0 0 0 0 0 0
 822 0 0 0 62 693 0 0 0 0 0 0
 823 0 0 0 62 694 0 0 0 0 0 0
 824 0 0 0 62 695 0 0 0 0 0 0
 825 0 0 0 62 696 0 0 0 0 0 0
 401 14357 317.49593495934965 1.5284028889829886 0.5203252032520326 84.98168498168498 0.9502090592334494 0.9502090592334494 27271.0 1.0 0.0 0.0
 826 0 0 0 64 697 0 0 0 0 0 0
 820 14371 315.11290322580646 1.5368143864220658 0.5161290322580645 84.89646772228988 0.9497702589807853 0.9497702589807853 27285.0 1.0 0.0 0.0
 827 0 0 0 64 698 0 0 0 0 0 0
 828 0 0 0 64 699 0 0 0 0 0 0
 829 0 0 0 64 700 0 0 0 0 0 0
 830 0 0 0 64 701 0 0 0 0 0 0
 831 14392 312.592 1.5269198713306895 0.512 84.86682808716708 0.948488008342023 0.948488008342023 27288.0 1.0 0.0 0.0
 832 0 0 0 64 702 0 0 0 0 0 0
 833 0 0 0 64 703 0 0 0 0 0 0
 834 0 0 0 64 704 0 0 0 0 0 0
 835 0 0 0 64 705 0 0 0 0 0 0
 836 0 0 0 64 706 0 0 0 0 0 0
 837 0 0 0 64 707 0 0 0 0 0 0
 838 0 0 0 64 708 0 0 0 0 0 0
 839 0 0 0 64 709 0 0 0 0 0 0
 840 0 0 0 64 710 0 0 0 0 0 0
 841 0 0 0 64 711 0 0 0 0 0 0
 842 0 0 0 64 712 0 0 0 0 0 0
 843 0 0 0 64 713 0 0 0 0 0 0
 844 0 0 0 64 714 0 0 0 0 0 0
 845 0 0 0 64 715 0 0 0 0 0 0
 846 0 0 0 64 716 0 0 0 0 0 0
 847 0 0 0 64 717 0 0 0 0 0 0
 848 0 0 0 64 718 0 0 0 0 0 0
 849 0 0 0 64 719 0 0 0 0 0 0
 850 0 0 0 64 720 0 0 0 0 0 0
 851 0 0 0 64 721 0 0 0 0 0 0
 852 0 0 0 64 722 0 0 0 0 0 0
 853 0 0 0 64 723 0 0 0 0 0 0
 854 0 0 0 64 724 0 0 0 0 0 0
 855 0 0 0 64 725 0 0 0 0 0 0
 856 0 0 0 64 726 0 0 0 0 0 0
 857 0 0 0 64 727 0 0 0 0 0 0
 858 0 0 0 64 728 0 0 0 0 0 0
 859 0 0 0 64 729 0 0 0 0 0 0
 860 0 0 0 64 730 0 0 0 0 0 0
 861 0 0 0 64 731 0 0 0 0 0 0
 862 0 0 0 64 732 0 0 0 0 0 0
 863 0 0 0 64 733 0 0 0 0 0 0
 864 0 0 0 64 734 0 0 0 0 0 0
 865 0 0 0 64 735 0 0 0 0 0 0
 866 0 0 0 64 736 0 0 0 0 0 0
 867 0 0 0 64 737 0 0 0 0 0 0
 868 0 0 0 64 738 0 0 0 0 0 0
 869 0 0 0 64 739 0 0 0 0 0 0
 870 0 0 0 64 740 0 0 0 0 0 0
 871 0 0 0 64 741 0 0 0 0 0 0
 872 0 0 0 64 742 0 0 0 0 0 0
 873 0 0 0 64 743 0 0 0 0 0 0
