 job_id  cmax  Mean_waiting_time  Mean_turnaround_time  Number_of_interruptions  Number_of_rejections Competitive_factor Utilization
 574 0 0 0 1431 385 0 0
 576 0 0 0 1431 386 0 0
 575 12259 299.11560693641616 427.46820809248555 1431 386 1.811322293824945 1.811322293824945
 577 0 0 0 1431 387 0 0
 578 0 0 0 1431 388 0 0
 495 12331 304.97701149425285 434.5 1431 388 1.827670099748601 1.827670099748601
 579 0 0 0 1431 389 0 0
 581 0 0 0 1431 390 0 0
 582 0 0 0 1431 391 0 0
 583 0 0 0 1431 392 0 0
 492 12418 311.37714285714287 442.24 1433 392 1.84417780641005 1.84417780641005
 584 0 0 0 1433 393 0 0
 585 0 0 0 1433 394 0 0
 586 12502 309.60795454545456 439.8409090909091 1433 394 1.8333866581346985 1.8333866581346985
 587 12514 307.8587570621469 437.38418079096044 1433 394 1.8320281284960844 1.8320281284960844
 588 0 0 0 1433 395 0 0
 589 0 0 0 1433 396 0 0
 590 0 0 0 1433 397 0 0
 591 0 0 0 1433 398 0 0
 592 0 0 0 1433 399 0 0
 593 0 0 0 1433 400 0 0
 594 0 0 0 1433 401 0 0
 517 12708 313.75280898876406 444.6404494382022 1434 401 1.8333333333333333 1.8333333333333333
 595 0 0 0 1434 402 0 0
 598 0 0 0 1434 403 0 0
 599 0 0 0 1434 404 0 0
 600 0 0 0 1434 405 0 0
 601 0 0 0 1434 406 0 0
 602 0 0 0 1434 407 0 0
 603 0 0 0 1434 408 0 0
 604 0 0 0 1434 409 0 0
 605 0 0 0 1434 410 0 0
 606 0 0 0 1434 411 0 0
 607 0 0 0 1434 412 0 0
 608 0 0 0 1434 413 0 0
 609 0 0 0 1434 414 0 0
 610 0 0 0 1434 415 0 0
 611 0 0 0 1434 416 0 0
 612 0 0 0 1434 417 0 0
 613 0 0 0 1434 418 0 0
 614 0 0 0 1434 419 0 0
 615 0 0 0 1434 420 0 0
 616 0 0 0 1434 421 0 0
 618 12894 312.0 442.1620111731844 1434 421 1.806964479602916 1.806964479602916
 619 0 0 0 1434 422 0 0
 620 0 0 0 1434 423 0 0
 621 0 0 0 1434 424 0 0
 622 0 0 0 1434 425 0 0
 623 0 0 0 1434 426 0 0
 624 0 0 0 1434 427 0 0
 625 0 0 0 1434 428 0 0
 544 13002 316.68333333333334 447.75 1435 428 1.8144900784494693 1.8144900784494693
 626 0 0 0 1435 429 0 0
 627 0 0 0 1435 430 0 0
 628 0 0 0 1435 431 0 0
 629 0 0 0 1435 432 0 0
 630 0 0 0 1435 433 0 0
 631 0 0 0 1435 434 0 0
 632 0 0 0 1435 435 0 0
 633 0 0 0 1435 436 0 0
 634 0 0 0 1435 437 0 0
 635 0 0 0 1435 438 0 0
 636 0 0 0 1435 439 0 0
 637 0 0 0 1435 440 0 0
 638 0 0 0 1435 441 0 0
 639 0 0 0 1435 442 0 0
 640 0 0 0 1435 443 0 0
 641 0 0 0 1435 444 0 0
 642 0 0 0 1435 445 0 0
 643 0 0 0 1435 446 0 0
 644 0 0 0 1435 447 0 0
 645 0 0 0 1435 448 0 0
 646 0 0 0 1435 449 0 0
 647 0 0 0 1435 450 0 0
 648 0 0 0 1435 451 0 0
 649 0 0 0 1435 452 0 0
 650 0 0 0 1435 453 0 0
 651 0 0 0 1435 454 0 0
 652 0 0 0 1435 455 0 0
 653 0 0 0 1435 456 0 0
 654 0 0 0 1435 457 0 0
 655 0 0 0 1435 458 0 0
 656 0 0 0 1435 459 0 0
 657 0 0 0 1435 460 0 0
 658 0 0 0 1435 461 0 0
 659 0 0 0 1435 462 0 0
 660 0 0 0 1435 463 0 0
 661 0 0 0 1435 464 0 0
 662 0 0 0 1435 465 0 0
 663 0 0 0 1435 466 0 0
 664 0 0 0 1435 467 0 0
 665 0 0 0 1435 468 0 0
 666 0 0 0 1435 469 0 0
 667 0 0 0 1435 470 0 0
 668 0 0 0 1435 471 0 0
 669 0 0 0 1435 472 0 0
 670 0 0 0 1435 473 0 0
 671 0 0 0 1435 474 0 0
 672 0 0 0 1435 475 0 0
 673 0 0 0 1435 476 0 0
 674 0 0 0 1435 477 0 0
 675 0 0 0 1435 478 0 0
 676 0 0 0 1435 479 0 0
 677 0 0 0 1435 480 0 0
 678 0 0 0 1435 481 0 0
 679 0 0 0 1435 482 0 0
 680 0 0 0 1435 483 0 0
 681 0 0 0 1435 484 0 0
 682 0 0 0 1435 485 0 0
 683 0 0 0 1435 486 0 0
 684 0 0 0 1435 487 0 0
 685 0 0 0 1435 488 0 0
 686 0 0 0 1435 489 0 0
 687 0 0 0 1435 490 0 0
 688 0 0 0 1435 491 0 0
 689 0 0 0 1435 492 0 0
 690 0 0 0 1435 493 0 0
 691 0 0 0 1435 494 0 0
 692 0 0 0 1435 495 0 0
 693 0 0 0 1435 496 0 0
 552 13419 322.3425414364641 454.9889502762431 1435 496 1.7891795215738877 1.7891795215738877
 694 0 0 0 1435 497 0 0
 695 0 0 0 1435 498 0 0
 696 0 0 0 1435 499 0 0
 697 0 0 0 1435 500 0 0
 698 0 0 0 1435 501 0 0
 699 0 0 0 1435 502 0 0
 700 0 0 0 1435 503 0 0
 701 0 0 0 1435 504 0 0
 702 0 0 0 1435 505 0 0
 703 0 0 0 1435 506 0 0
 704 0 0 0 1435 507 0 0
 705 0 0 0 1435 508 0 0
 706 0 0 0 1435 509 0 0
 707 0 0 0 1435 510 0 0
 708 0 0 0 1435 511 0 0
 709 0 0 0 1435 512 0 0
 710 0 0 0 1435 513 0 0
 711 0 0 0 1435 514 0 0
 712 0 0 0 1435 515 0 0
 713 0 0 0 1435 516 0 0
 714 0 0 0 1435 517 0 0
 715 0 0 0 1435 518 0 0
 716 0 0 0 1435 519 0 0
 717 0 0 0 1435 520 0 0
 718 0 0 0 1435 521 0 0
 719 0 0 0 1435 522 0 0
 720 0 0 0 1435 523 0 0
 721 0 0 0 1435 524 0 0
 722 0 0 0 1435 525 0 0
 723 0 0 0 1435 526 0 0
 724 0 0 0 1435 527 0 0
 725 0 0 0 1435 528 0 0
 726 0 0 0 1435 529 0 0
 727 0 0 0 1435 530 0 0
 728 0 0 0 1435 531 0 0
 729 0 0 0 1435 532 0 0
 730 0 0 0 1435 533 0 0
 731 0 0 0 1435 534 0 0
 732 0 0 0 1435 535 0 0
 733 0 0 0 1435 536 0 0
 734 0 0 0 1435 537 0 0
 735 0 0 0 1435 538 0 0
 736 0 0 0 1435 539 0 0
 737 0 0 0 1435 540 0 0
 738 0 0 0 1435 541 0 0
 739 0 0 0 1435 542 0 0
 740 0 0 0 1435 543 0 0
 741 0 0 0 1435 544 0 0
 742 0 0 0 1435 545 0 0
 580 13681 326.478021978022 459.83516483516485 1435 545 1.774066223229296 1.774066223229296
 743 0 0 0 1435 546 0 0
 744 0 0 0 1435 547 0 0
 745 0 0 0 1435 548 0 0
 746 0 0 0 1435 549 0 0
 747 13708 324.69398907103823 457.3606557377049 1435 549 1.7710825795156113 1.7710825795156113
 748 0 0 0 1435 550 0 0
 749 0 0 0 1435 551 0 0
 750 0 0 0 1435 552 0 0
 751 0 0 0 1435 553 0 0
 752 0 0 0 1435 554 0 0
 753 0 0 0 1435 555 0 0
 754 0 0 0 1435 556 0 0
 755 0 0 0 1435 557 0 0
 756 0 0 0 1435 558 0 0
 757 0 0 0 1435 559 0 0
 758 0 0 0 1435 560 0 0
 759 0 0 0 1435 561 0 0
 760 0 0 0 1435 562 0 0
 761 0 0 0 1435 563 0 0
 762 0 0 0 1435 564 0 0
 763 0 0 0 1435 565 0 0
 764 0 0 0 1435 566 0 0
 765 0 0 0 1435 567 0 0
 506 13797 335.51630434782606 470.875 1748 567 1.8051750380517504 1.8051750380517504
 766 0 0 0 1748 568 0 0
 767 0 0 0 1748 569 0 0
 768 0 0 0 1748 570 0 0
 769 0 0 0 1748 571 0 0
 770 0 0 0 1748 572 0 0
 771 0 0 0 1748 573 0 0
 772 0 0 0 1748 574 0 0
 774 0 0 0 1748 575 0 0
 775 0 0 0 1748 576 0 0
 776 0 0 0 1748 577 0 0
 777 0 0 0 1748 578 0 0
 778 0 0 0 1748 579 0 0
 779 0 0 0 1748 580 0 0
 780 0 0 0 1748 581 0 0
 781 0 0 0 1748 582 0 0
 782 0 0 0 1748 583 0 0
 783 0 0 0 1748 584 0 0
 784 0 0 0 1748 585 0 0
 785 0 0 0 1748 586 0 0
 786 0 0 0 1748 587 0 0
 787 0 0 0 1748 588 0 0
 788 0 0 0 1748 589 0 0
 790 0 0 0 1748 590 0 0
 791 0 0 0 1748 591 0 0
 792 0 0 0 1748 592 0 0
 793 0 0 0 1748 593 0 0
 794 0 0 0 1748 594 0 0
 795 0 0 0 1748 595 0 0
 796 0 0 0 1748 596 0 0
 797 14131 333.7027027027027 468.33513513513515 1748 596 1.762578727620126 1.762578727620126
 798 0 0 0 1748 597 0 0
 799 0 0 0 1748 598 0 0
 800 0 0 0 1748 599 0 0
 801 0 0 0 1748 600 0 0
 803 0 0 0 1748 601 0 0
 804 0 0 0 1748 602 0 0
 805 0 0 0 1748 603 0 0
 806 0 0 0 1748 604 0 0
 807 0 0 0 1748 605 0 0
 808 0 0 0 1748 606 0 0
 597 14281 338.5107526881721 474.12365591397855 1750 606 1.7662628667460263 1.7662628667460263
 809 0 0 0 1750 607 0 0
 810 0 0 0 1750 608 0 0
 811 0 0 0 1750 609 0 0
 812 0 0 0 1750 610 0 0
 813 0 0 0 1750 611 0 0
 814 0 0 0 1750 612 0 0
 815 0 0 0 1750 613 0 0
 816 0 0 0 1750 614 0 0
 817 0 0 0 1750 615 0 0
 818 0 0 0 1750 616 0 0
 596 14320 343.5187165775401 480.0855614973262 1752 616 1.7833798882681564 1.7833798882681564
 819 14330 341.6914893617021 477.56382978723406 1752 616 1.7825540823447312 1.7825540823447312
 824 0 0 0 1752 617 0 0
 826 0 0 0 1752 618 0 0
 822 14357 339.9312169312169 475.1322751322751 1752 618 1.7798286550114926 1.7798286550114926
 821 14364 338.2526315789474 472.79473684210524 1753 618 1.7796574770258982 1.7796574770258982
 827 0 0 0 1753 619 0 0
 828 0 0 0 1753 620 0 0
 829 0 0 0 1753 621 0 0
 830 0 0 0 1753 622 0 0
 831 0 0 0 1753 623 0 0
 832 0 0 0 1753 624 0 0
 833 0 0 0 1753 625 0 0
 836 0 0 0 1753 626 0 0
 789 14412 337.81151832460733 472.00000000000006 1755 626 1.7783791285040245 1.7783791285040245
 220 14413 386.34375 532.40625 2180 626 1.9457434260736834 1.9457434260736834
 837 0 0 0 2180 627 0 0
 839 0 0 0 2180 628 0 0
 840 0 0 0 2180 629 0 0
 841 0 0 0 2180 630 0 0
 842 0 0 0 2180 631 0 0
 823 14435 384.6891191709845 530.1139896373057 2180 631 1.9443713197090404 1.9443713197090404
 843 0 0 0 2180 632 0 0
 844 0 0 0 2180 633 0 0
 838 14442 382.7886597938144 527.5 2180 633 1.9439135853759868 1.9439135853759868
 845 0 0 0 2180 634 0 0
 846 0 0 0 2180 635 0 0
 847 0 0 0 2180 636 0 0
 848 0 0 0 2180 637 0 0
 849 0 0 0 2180 638 0 0
 850 0 0 0 2180 639 0 0
 851 0 0 0 2180 640 0 0
 852 0 0 0 2180 641 0 0
 853 0 0 0 2180 642 0 0
 854 0 0 0 2180 643 0 0
 855 0 0 0 2180 644 0 0
 856 0 0 0 2180 645 0 0
 857 0 0 0 2180 646 0 0
 858 0 0 0 2180 647 0 0
 859 0 0 0 2180 648 0 0
 860 0 0 0 2180 649 0 0
 861 0 0 0 2180 650 0 0
 862 0 0 0 2180 651 0 0
 863 0 0 0 2180 652 0 0
 864 0 0 0 2180 653 0 0
 866 0 0 0 2180 654 0 0
 867 0 0 0 2180 655 0 0
 868 0 0 0 2180 656 0 0
 869 0 0 0 2180 657 0 0
 870 0 0 0 2180 658 0 0
 871 0 0 0 2180 659 0 0
 872 0 0 0 2180 660 0 0
 873 0 0 0 2180 661 0 0
 773 14599 383.93333333333334 528.7076923076924 2180 661 1.933762586478526 1.933762586478526
 875 0 0 0 2180 662 0 0
 876 0 0 0 2180 663 0 0
 877 0 0 0 2180 664 0 0
 878 0 0 0 2180 665 0 0
 879 14632 381.9744897959183 526.0204081632653 2180 665 1.9295379989065062 1.9295379989065062
 880 0 0 0 2180 666 0 0
 881 0 0 0 2180 667 0 0
 882 0 0 0 2180 668 0 0
 883 0 0 0 2180 669 0 0
 834 14654 381.05076142131975 524.6345177664974 2181 669 1.9302579500477686 1.9302579500477686
 885 0 0 0 2181 670 0 0
 886 0 0 0 2181 671 0 0
 884 14660 379.14141414141415 522.0303030303031 2181 671 1.9298772169167804 1.9298772169167804
 887 0 0 0 2181 672 0 0
 888 0 0 0 2181 673 0 0
 889 0 0 0 2181 674 0 0
 890 0 0 0 2181 675 0 0
 892 0 0 0 2181 676 0 0
 893 0 0 0 2181 677 0 0
 894 0 0 0 2181 678 0 0
 895 0 0 0 2181 679 0 0
 896 0 0 0 2181 680 0 0
 897 0 0 0 2181 681 0 0
 835 14728 378.5276381909548 521.0402010050251 2181 681 1.9255839217816404 1.9255839217816404
 898 0 0 0 2181 682 0 0
 899 0 0 0 2181 683 0 0
 891 14737 376.865 518.71 2181 683 1.9250186605143516 1.9250186605143516
 900 0 0 0 2181 684 0 0
 901 0 0 0 2181 685 0 0
 902 0 0 0 2181 686 0 0
 903 0 0 0 2181 687 0 0
 904 0 0 0 2181 688 0 0
 905 0 0 0 2181 689 0 0
 906 0 0 0 2181 690 0 0
 907 0 0 0 2181 691 0 0
 908 0 0 0 2181 692 0 0
 909 0 0 0 2181 693 0 0
 910 0 0 0 2181 694 0 0
 911 0 0 0 2181 695 0 0
 912 0 0 0 2181 696 0 0
 913 0 0 0 2181 697 0 0
 914 0 0 0 2181 698 0 0
 915 0 0 0 2181 699 0 0
 916 0 0 0 2181 700 0 0
 917 0 0 0 2181 701 0 0
 918 0 0 0 2181 702 0 0
 919 0 0 0 2181 703 0 0
 920 0 0 0 2181 704 0 0
 921 0 0 0 2181 705 0 0
 922 0 0 0 2181 706 0 0
 923 0 0 0 2181 707 0 0
 924 0 0 0 2181 708 0 0
 925 0 0 0 2181 709 0 0
 926 0 0 0 2181 710 0 0
 825 14844 376.92537313432837 518.5970149253732 2181 710 1.9183508488278092 1.9183508488278092
 927 0 0 0 2181 711 0 0
 928 0 0 0 2181 712 0 0
 929 0 0 0 2181 713 0 0
 930 0 0 0 2181 714 0 0
 931 0 0 0 2181 715 0 0
 932 0 0 0 2181 716 0 0
 933 0 0 0 2181 717 0 0
 934 0 0 0 2181 718 0 0
 935 0 0 0 2181 719 0 0
 936 0 0 0 2181 720 0 0
 937 0 0 0 2181 721 0 0
 938 0 0 0 2181 722 0 0
 939 0 0 0 2181 723 0 0
 940 0 0 0 2181 724 0 0
 941 0 0 0 2181 725 0 0
 942 0 0 0 2181 726 0 0
 943 0 0 0 2181 727 0 0
 944 0 0 0 2181 728 0 0
 945 0 0 0 2181 729 0 0
 946 0 0 0 2181 730 0 0
 947 0 0 0 2181 731 0 0
 948 0 0 0 2181 732 0 0
 949 0 0 0 2181 733 0 0
 950 0 0 0 2181 734 0 0
 951 0 0 0 2181 735 0 0
 952 0 0 0 2181 736 0 0
 953 0 0 0 2181 737 0 0
 954 0 0 0 2181 738 0 0
 955 0 0 0 2181 739 0 0
 956 0 0 0 2181 740 0 0
 957 0 0 0 2181 741 0 0
 958 0 0 0 2181 742 0 0
 959 0 0 0 2181 743 0 0
 960 0 0 0 2181 744 0 0
 961 0 0 0 2181 745 0 0
 962 0 0 0 2181 746 0 0
 963 0 0 0 2181 747 0 0
 964 0 0 0 2181 748 0 0
 965 0 0 0 2181 749 0 0
 966 0 0 0 2181 750 0 0
 967 0 0 0 2181 751 0 0
 968 0 0 0 2181 752 0 0
 969 0 0 0 2181 753 0 0
 970 0 0 0 2181 754 0 0
 971 0 0 0 2181 755 0 0
 972 0 0 0 2181 756 0 0
 973 0 0 0 2181 757 0 0
 974 0 0 0 2181 758 0 0
 975 0 0 0 2181 759 0 0
 976 0 0 0 2181 760 0 0
 977 0 0 0 2181 761 0 0
 978 0 0 0 2181 762 0 0
 979 0 0 0 2181 763 0 0
 980 0 0 0 2181 764 0 0
 981 0 0 0 2181 765 0 0
 982 0 0 0 2181 766 0 0
 983 0 0 0 2181 767 0 0
 984 0 0 0 2181 768 0 0
 985 0 0 0 2181 769 0 0
 986 0 0 0 2181 770 0 0
 987 0 0 0 2181 771 0 0
 988 0 0 0 2181 772 0 0
 989 0 0 0 2181 773 0 0
 990 0 0 0 2181 774 0 0
 991 0 0 0 2181 775 0 0
 992 0 0 0 2181 776 0 0
 993 0 0 0 2181 777 0 0
 994 0 0 0 2181 778 0 0
 995 0 0 0 2181 779 0 0
 996 0 0 0 2181 780 0 0
 997 0 0 0 2181 781 0 0
 998 0 0 0 2181 782 0 0
 999 0 0 0 2181 783 0 0
 1000 0 0 0 2181 784 0 0
 617 15375 384.7970297029703 528.3960396039604 2181 784 1.8866341463414633 1.8866341463414633
 874 15379 386.7192118226601 529.6305418719212 2181 784 1.8864035372911112 1.8864035372911112
 865 15386 388.87254901960785 531.1176470588235 2181 784 1.8860002599766021 1.8860002599766021
 820 15400 392.13658536585365 533.7560975609756 2181 784 1.885194805194805 1.885194805194805
 249 16599 436.4660194174757 588.9563106796116 2279 784 1.8924634014097235 1.8924634014097235
 401 19027 480.41062801932367 643.8937198067632 2279 784 1.7785778104798444 1.7785778104798444
 222 19158 539.5625 720.3269230769231 2279 784 1.9625743814594425 1.9625743814594425
 451 21399 582.77990430622 773.4019138755981 2279 784 1.8617692415533436 1.8617692415533436
 442 21495 625.7 827.1666666666667 2279 784 1.9682716910909515 1.9682716910909515
 560 23823 668.1090047393366 880.1090047393366 2279 784 1.877681232422449 1.877681232422449
 569 23830 720.132075471698 931.1650943396226 2279 784 1.8774234158623584 1.8774234158623584
 802 26057 761.0892018779343 982.4741784037559 3352 784 1.8096864566143456 1.8096864566143456
 236 29019 851.9813084112149 1096.2009345794393 4425 784 1.8009924532203039 1.8009924532203039
 3 35680 957.9674418604651 1256.167441860465 4425 784 1.7968890134529147 1.7968890134529147
 70 52442 1108.7268518518517 1483.148148148148 4425 784 1.5421799321154799 1.5421799321154799
 70 52442 1108.7268518518517 1483.148148148148 4425 784 1.5421799321154799 1.5421799321154799
